query_id	page_id	page_title	score	daily_pvs
30	2593920	Patience (Guns N' Roses song)	0.5	175
130	32552065	Wii U GamePad	2.5	158
56	636035	Convection oven	0	341
128	8950916	Budget Day	1.5	44
50	3585157	Zouk	0	2
133	54407	Sunday	0	769
80	5731464	2010 Africa Cup of Nations	0	80
15	38025	Ballistic missile	1.5	1145
2	3871882	HDNet Movies	1	72
31	13451	Horror film	0	2396
31	1438861	The Thirteenth Floor	0.5	401
112	29838	The Simpsons	1.5	7921
99	25391981	Dancing with the Stars (U.S. season 10)	0.5	134
104	1840272	Continental Marines	1	179
13	767123	The Singularity Is Near	0	331
78	201877	Red Ensign	2	343
76	6527784	Dexmedetomidine	0.5	616
57	265753	Health economics	0.5	337
3	38040	MGM-31 Pershing	0	136
87	7982883	Myripristis	1	7
62	4035720	Ohio Drive (Washington, D.C.)	0	9
42	3568796	Dallas–Fort Worth Film Critics Association Award for Best Supporting Actor	1	7
19	1029277	New Brighton, New Zealand	1	23
15	62622	Ballistic Missile Defense Organization	3	43
2	10507423	Marathon Man (film)	0	582
111	12227745	Fred Weintraub	1.5	25
72	37352610	Films about Marilyn Monroe	1.5	12
104	22959267	List of Latin phrases (V)	1	305
51	25261221	WikiProject Animals/Popular pages	0.5	6
111	9081713	The Bitter End	2	94
89	3003562	Regulatory sign	3	109
62	41363655	Leaning on a Lamp-post	1.5	22
27	7386285	William II of Provence	1.5	18
98	8639662	Capital Area Greenbelt	0	9
73	39769264	Doris Leslie	0	5
106	32339829	.ss	2.5	64
42	3568818	Dallas–Fort Worth Film Critics Association Award for Best Supporting Actress	1	7
10	5809080	Serchhip	1	15
86	1258677	Inter frame	0.5	95
98	14922935	The Cool Kids	0	180
21	46748856	2008 in Cage Warriors	1	5
19	5411700	List of films set in Brighton	1.5	28
88	12907707	NA	2.5	2
105	308412	List of soups	0.5	632
88	12907710	NA	2	1
83	3601600	NA	0.5	2
98	4109505	Solstice Cyclists	0.5	55
88	12907714	NA	2	3
56	251075	Induction motor	0	1395
56	3290308	NA	0	1
2	1782981	Simpsons Tall Tales	0.5	83
110	8310305	Underground stem	0.5	168
23	1823944	Yoke (aeronautics)	0.5	100
88	12907723	NA	2.5	2
23	1990178	Information technology controls	1.75	190
100	14439630	List of One Piece characters	0	1066
19	919757	Brighton Beach	0.5	1028
88	12907728	NA	2.5	10
88	12907730	NA	1	2
2	7009491	Cher videography	1	15
35	70869	Radical environmentalism	2	65
88	12907734	NA	2.5	2
107	382167	Types of radio emissions	1.5	123
128	2053256	Oath of Allegiance (United Kingdom)	0	165
58	21721	New York Jets	0	1780
113	12965082	Carolyn De Fonseca	0.6667	8
68	12804589	Homosexuality and Lutheranism	0.5	71
8	2323677	George Rapp	0	18
98	857311	Cycle sport	1.5	186
12	1242340	Adobo	0	726
126	42620134	Wedding Day (Courtney Love song)	0.5	8
76	1111272	Premedication	2	50
6	8869314	Bronze Age India	0.5	93
59	10663147	Assassination of John F. Kennedy in popular culture	1	46
110	46319	Asparagus	2	990
96	19551472	Masaaki Tanaka	1	9
42	3691761	NA	1	3
19	7407827	British Airways i360	1	154
29	1455350	List of defunct airlines	0.5	136
100	25081081	List of The Apprentice (U.S.) candidates	0	70
58	1070331	Lockheed JetStar	0	232
86	374012	Nawaz Sharif	0	2002
63	5051647	Third declension	0.5	10
5	50553728	2016 NorthEast United FC season	1.5	20
130	22656258	List of Wii games with traditional control schemes	2	184
50	242947	Music of Martinique	2	25
50	242948	Music of Guadeloupe	2.5	21
127	103685	Scouting in West Virginia	0.5	10
85	11621643	NA	1	2
65	47510796	Lists of television episodes	0.5	7
63	21774	Nominative case	1	346
5	50410767	Indonesia Soccer Championship	1.5	19
12	29968	Thyme	1	1073
66	283921	Novi Pazar	0	145
38	13588	History of Egypt	1	593
27	38166	Avignon	0.5	751
98	1042649	History of the bicycle	1.5	949
83	33723672	Aldo Valletti	1.5	30
89	35116313	Richard Tipping	0	7
26	47109402	NA	0	1
85	1003055	Where You Want to Be	1	112
65	34903324	The Bridge (2011 TV series)	1	1372
96	21791	Nanjing	2	1255
131	292128	Zadar	0	719
46	29165814	Priority Sports and Entertainment	1	10
132	31094050	Hamilton Wildcats (Canadian football)	1.5	16
130	5444899	Nintendo Integrated Research & Development	2.5	33
40	292133	Fee	2.5	219
93	50165030	Rachel Banham	3	19
8	22056829	Without You (book)	2	7
29	34395435	Opus de Jazz	1	6
45	2989618	Grand slam (baseball)	0	302
49	2989618	Grand slam (baseball)	0.5	302
27	11695407	Lançon-Provence	1	10
121	41628976	NA	3	4
29	39204145	NA	1	1
61	26891570	Kyrgyz presidential election, 2011	0	30
99	161395	Los Lobos	0.5	566
76	234806	Diazepam	0.5	4602
63	22132024	Reo (deity)	0.3333	7
7	310836	Seventh Day Adventist Reform Movement	1.5	50
104	2045242	Tempus fugit	0	340
88	12907704	NA	2	2
12	26883388	Antimicrobial copper-alloy touch surfaces	1	53
106	12080445	16th SS Panzergrenadier Division Reichsführer-SS	1.5	74
41	18835541	Narcolepsy	0	3132
42	3691839	NA	1	4
39	12752192	List of Star Trek composers and music	0	77
86	185669	Compression artifact	1.25	462
27	619846	Glanum	0.5	45
80	5447	Cameroon	0	2756
10	6862153	NA	0.5	2
18	1291594	Fantasmic!	1	311
104	8385867	List of Iron Man episodes	0	43
73	2897228	John Duncan Fergusson	0	21
46	25867598	Jeremy Heywood	0	98
120	31905103	Trevor Rosenthal	0	181
2	365905	Babes in Toyland (1934 film)	1	132
65	1889619	Doctor Who missing episodes	0	499
66	37516629	Ministry of Trade, Tourism and Telecommunications (Serbia)	1.5	4
55	25138518	Westmount Subdivision	1	3
86	3323223	Image resolution	0.5	2
77	21849	Nintendo 64	2.5	1854
130	21849	Nintendo 64	2	1854
128	13658	House of Lords	0	1640
67	841054	Jim Folsom	1	52
81	2214085	Surrender (military)	0	260
27	169315	Herbes de Provence	3	580
128	128345	Jesus College, Oxford	0	129
17	783723	Parthasarathy Temple, Triplicane	0	114
50	341356	Music of the Lesser Antilles	2	23
83	2119021	The Canterbury Tales (film)	0	97
131	152943	Haverfordwest	0	183
44	39565544	Karl Radek	1	184
26	25441651	Shrew (stock character)	0	154
59	23450997	John F. Kennedy Jr. plane crash	1.5	734
43	95606	Franklin County, Kentucky	0.5	49
124	159215	Broadband open access	0	6
96	456056	Iris Chang	2	216
98	30766457	World Naked Bike Ride Seattle	1	37
8	31823226	Stefan Schwartz	0	27
33	37357476	NA	2.5	2
98	1799552	Mantel	0	12
24	3495297	Ann Lee (singer)	0.75	51
128	38274	Enoch Powell	0	795
98	1168771	Bicycle law in California	0.5	69
21	36042117	Beyond: Two Souls	0	939
92	1897862	A.D. Police: To Protect and Serve	0	42
110	1594759	Leaf vegetable	0.5	501
81	185239	Thermal radiation	0	625
104	17665754	List of Latin phrases (S)	0.5	322
36	2160013	Regulatory enzyme	1.3333	44
30	38188430	List of World War I memorials and cemeteries in Artois	0	9
94	3052943	Ramones Maniacs	1.5	9
83	749790	Salò	1	134
100	5092756	List of Top Gear episodes	0	2674
65	5092756	List of Top Gear episodes	0	2674
102	8394133	Max Martini	1	667
43	49362327	Frankfort High School (Indiana)	0.5	8
122	14664293	Sharpenhoe	1	7
127	91034	Marion County, West Virginia	0.5	45
122	2301923	Power of appointment	1.5	61
77	1173744	1080° Snowboarding	1	84
6	19383937	Ta' Ħaġrat Temples	1	15
29	6039969	Defunkt	1	36
8	5649829	Winter Passing	2	73
65	37246375	List of Elementary episodes	0	2256
21	47879592	Jayson Patino	1	6
91	3012010	Richard Chorley	1	16
91	3067624	Quantitative psychology	2	67
53	20903342	Sodomy law	0.5	682
39	3716527	1980s in Western fashion	1.5	308
66	1250741	Siniša Mihajlović	0.5	413
22	8852918	Ángel de Villafañe	1	8
129	292279	List of recurring The Simpsons characters	0	1213
57	3937720	Asymmetry	0.3333	2
43	112059	Mokena, Illinois	0.5	91
44	18535868	Germans in the American Revolution	0.5	127
97	29650281	Rhodothamniella	2	3
2	34895296	List of films banned in Malaysia	1	137
106	1827286	Germanic-SS	1.5	46
18	21910978	Disney Fantasy	1	209
87	4699587	Fish	0.5	5077
124	2402581	Anik (satellite)	0	41
24	14223606	MuchDance	0.75	80
53	9976829	Prescott Townsend	1.5	8
82	35149255	Simon Skrabb	0.5	20
12	147020	Hygiene	1.5	1186
79	234954	Middle school	0.5	1691
110	5985739	Carrot	0	1473
98	31946190	When Fish Ride Bicycles	0	22
64	711057	List of hospitals in Spain	0	42
125	20518353	United States Senate election in Kentucky, 2010	0	57
35	14543313	Judaism and environmentalism	2	26
62	11023828	Coldharbour Lane	0	25
58	3536342	List of Lockheed aircraft	0	195
107	153217	Carrier wave	2	263
47	12064217	List of mayors of Gotham City	1	87
89	7378394	Bilingual sign	2.5	33
104	21165534	Bellator	0	46
49	28193701	Grand Slam Tennis 2	2.5	41
33	2274784	John Elton	0	11
70	2168290	Peter McLaren	0	32
25	18650595	StarDraw	1.3333	5
69	3117990	NA	1.5	2
41	25214307	List of telescope parts and construction	2.5	55
19	2504168	Brighton, South Australia	0.5	35
106	20031091	24th Waffen Mountain Division of the SS Karstjäger	1.5	51
43	37950954	Morthland College	0	20
98	27661803	Tacklebox (mixtape)	0	6
29	11456082	Defunct consumer brands	0.5	14
69	13806	History of Malaysia	0	659
24	4024573	Sandra Chambers	0.5	21
110	46576	Turnip	0	1077
33	2217461	Alessandro Safina	0	70
47	49206777	Lovecraft (Gotham)	2	16
5	50607612	2016 Atlético de Kolkata season	1.5	22
122	103933	List of National Trust properties in Wales	1	60
122	103935	List of National Trust properties in Northern Ireland	1	28
112	39908864	Meet the Family (TV series)	1.5	6
131	849410	Strood	0.5	70
128	13828	House of Commons of the United Kingdom	0	1152
30	374278	July Monarchy	0	361
3	251399	Observable universe	0	1324
12	267787	Rubbing alcohol	2	1146
77	40051481	Nintendo 64 Game Pak	2.5	95
108	16338520	List of quarterbacks with multiple Super Bowl starts	1.5	517
55	28481043	List of National Historic Sites of Canada in Nova Scotia	2	25
124	31651352	Broadband universal service	0.3333	19
112	3839514	The Family (2003 TV series)	3	5
121	47552027	List of awards and nominations received by True Detective	2	26
59	1014121	John F. Kennedy Eternal Flame	1	252
120	1120779	Elkie Brooks	0	376
36	37808	Catalase	0	562
7	6140223	Kirakira	0	21
108	1406500	Super Bowl XLIV	1.5	1002
12	38079914	Dark skin	0	512
11	701991	Creation and annihilation operators	0.5	146
104	3418972	24th Infantry Regiment (United States)	0.5	92
70	37099300	Fashion Beast	2	35
63	1979947	Spanish pronouns	0	111
43	112174	Frankfort, Indiana	0.5	46
9	2133597	Never Scared	1	34
79	40105522	Northern Heights High School	0.5	5
38	2053043	Arab cuisine	1.6667	442
7	6960693	Remnant (Seventh-day Adventist belief)	1	33
86	644662	Pixel density	2.75	497
100	29054519	Koreana (TV series)	0	108
92	11916857	Ninja Cadets	0	14
124	300602	Internet access	0.6667	1162
124	12840543	Internet in the United Kingdom	0.6667	147
97	22076	Nori	2	480
11	19609149	Annihilation of Civilization	0.5	11
89	194112	Public key infrastructure	0.5	811
24	18806337	Jenny B	1.5	41
117	18806337	Jenny B	2	41
6	13890	History of India	0	4206
68	1236440	Confessional Lutheranism	0	39
98	29978209	Cycling in Amsterdam	0.5	64
4	7288392	NA	1.5	2
113	3126857	Nazi exploitation	2.3333	195
83	3126857	Nazi exploitation	1	195
71	153162	Malaysia Airlines	3	1140
69	153162	Malaysia Airlines	3	1140
18	45020749	Deborah Chow	1	26
104	9074254	Semper Fidelis (Jericho)	1	7
88	1037904	Lycopodium	2	179
98	5391288	Bicycle performance	0.5	346
131	4904530	Economy of Leeds	0.5	46
98	3380819	NA	0	2
44	620116	Peaceful Revolution	2	80
4	9446376	History of the Scotland national football team	2.5	11
78	923222	First Navy Jack	1.75	372
35	23643065	Timeline of history of environmentalism	2.5	95
8	38893144	NA	1	1
61	1300057	Osh	1	154
77	88528	Paper Mario	1	411
114	71262	Great Leap Forward	0	1256
16	1660511	Bantu Education Act, 1953	2	2994
121	45390656	True Detective (season 2)	3	1410
117	24344163	Billboard Year-End Hot 100 singles of 1991	2	255
123	22206052	"Life at the South; or, ""Uncle Tom's Cabin"" as It Is"	2	3
53	24540774	LGBT themes in American mainstream comics	2	15
74	1603175	Qatar Masters	0.5	12
130	15799912	GameCube controller	2	182
112	644713	Family (1976 TV series)	2	268
3	5738	Cervix	0	1496
62	26359405	List of public art in the London Borough of Hammersmith and Fulham	1	4
5	50148974	NA	0	4
131	95855	Islington	0	416
70	30320	Sex Pistols	3	2337
14	5273203	Avro Tudor	0.5	128
57	63092	Joseph Stiglitz	1.5	585
86	27653752	Retina Display	1.25	697
86	24991353	NA	0	1
27	198933	Provence-Alpes-Côte d'Azur	1	519
6	5760	History of China	1	2365
23	11523713	Control (management)	1.75	589
77	501566	Conker's Bad Fur Day	1	553
133	36959876	NA	1	1
12	349829	Antibacterial soap	2	190
27	79495	Aix-en-Provence	1	667
119	32415340	Tomorrowland (festival)	3	1377
98	3298958	Cruiser bicycle	1.5	180
102	28269	Saving Private Ryan	3	3703
104	1341072	Archibald Henderson	0	68
12	349842	Triclosan	0.5	552
103	401006	Lists of United States state prisons	0.3333	163
62	35321494	Listed buildings in Sheffield S10	0.5	5
22	10466967	Luis de Carvajal y de la Cueva	2.5	18
40	1119172	Sliding scale fees	3	75
53	18912922	Closeted	0	308
53	5488304	Homosexuality	1	3265
92	22255260	Amagami	0	258
24	35625242	My Life (Slaughterhouse song)	0.75	11
45	1971871	2000 US Open (tennis)	0.5	41
109	13022883	Phobia (1980 film)	0	26
73	9934500	NA	0	2
4	4683429	Scotland national under-21 football team	0.5	229
119	15152144	Britt Robertson	0	5024
71	5229161	List of airports in Malaysia	2	196
91	2408	Analytical chemistry	0.6667	735
8	2021034	Michael L. Printz Award	1	44
15	2201259	Ballistic coefficient	0	243
50	2422445	Pachanga	0.5	91
38	8047823	Italian Egyptians	0	36
63	2333	Ablative case	1	182
123	685744	Uncle Tom Cobley	1	46
100	36001458	Hindi Ka Na Mag-iisa	0	15
92	41139616	Pupipō!	0	15
87	653598	Conifer cone	0	421
55	42686134	NA	1	3
132	10376888	Irv Goode	0.5	8
118	2168507	Suetsumuhana	2	7
21	169660	Ultimate Fighting Championship	1.5	7821
82	38991549	Emil Hedvall	0.5	22
68	5802085	History of Lutheranism	2.5	78
98	40097473	Sir Michael Rocks	0	62
76	685764	Palliative sedation	2.5	142
43	24694390	Stewart Home School	0	5
14	161479	Short Stirling	0.5	360
98	31749832	Women's cycling in Australia	0.5	3
108	291253	Super Bowl Most Valuable Player Award	2	391
104	38901450	Aliyah (NCIS)	0	50
100	23901899	Subaru	0	2363
94	32216781	Ramones	3	2571
34	39573199	NA	0	7
103	9030114	New York Civil Liberties Union	1.3333	16
101	24696531	NA	0	4
68	2738242	Neo-Lutheranism	1	35
79	8101017	Winnipeg School Division	0	19
112	218841	Six Feet Under (TV series)	1	1778
86	3258074	List of common resolutions	1.5	1066
67	21046223	Cornelia Wallace	1	84
132	2905821	1978 CFL season	1.5	9
104	3290852	Regiment Mooirivier	0	7
80	33199845	Africa U-23 Cup of Nations	0	28
68	7567080	Martin Luther	1	5048
124	11357820	Internet in the United States	0.3333	225
78	1275629	Battle ensign	2.25	61
21	5576823	Michael Bisping	1	2918
23	1185519	Price controls	1.75	159
125	22256	Objectivism (Ayn Rand)	0	1695
43	259826	Frankfort (town), New York	0.5	20
101	37902068	List of counties by U.S. state	1	167
98	6306109	Mackinac Island Public School	0	14
64	710390	List of hospitals in the Republic of Ireland	0	62
118	189396	Minamoto clan	0.5	206
91	33691386	Systematic trading	0.6667	39
77	2037499	Mace: The Dark Age	1	55
50	2783123	Gwo ka	1	24
44	13019434	Otto Landsberg	1.5	10
65	38614782	List of The Following episodes	0	151
98	2270165	Cycling in Chicago	0.5	16
44	20690688	Hamburg Uprising	0.5	34
101	69248	Watertown	0.5	27
103	1021698	Incarceration in the United States	0.3333	971
32	10254083	List of Grey's Anatomy cast members	3	577
59	1193732	Reactions to the assassination of John F. Kennedy	1.5	71
117	42145541	List of Billboard Hot 100 top 10 singles in 1991	1.5	20
36	10852103	Acetyl—CoA synthetase	0	39
128	186797	John Prescott	0	321
40	6456923	Air Force School Kanpur	0.5	12
57	46863	Asymmetric warfare	1.3333	521
73	857872	Miriam A. Ferguson	0	144
5	42874641	Kerala Blasters FC	1.5	5545
65	13244178	Repairs (Agents of S.H.I.E.L.D.)	0	21
84	12340640	Old Friends (1997 Simon and Garfunkel album)	1	33
95	26842900	Kash Aap Hamare Hote	1	90
17	46389015	Bantam Presidency	0	15
49	50904708	NA	0	4
96	55066	Nanking Massacre	3	3100
131	300827	Stockport	0	400
109	1144608	Antonio Fargas	0	463
112	19363617	The Family (2008 TV series)	3	18
122	23901986	The Leas	1	4
83	21345243	Marquis de Sade	1	1688
10	7018276	Sanjay Shamrao Dhotre	1	12
89	10237733	Meeting point	1.5	41
124	23189286	List of broadband providers in the United Kingdom	0.6667	42
122	29407016	Discretionary trusts and powers in English law	2	15
99	21657385	The Best of Ritchie Valens	2.5	8
98	5931	Cycling	2.5	815
124	9017132	Atlantic Broadband	0.3333	65
93	37238574	Moriah Jefferson	2.5	36
83	784175	Salo	0.5	84
125	4618033	Rapanos v. United States	0	36
39	1964339	Western wear	2	303
100	49229449	Meri Saasu Maa	0	76
59	8116024	JFK Olimps	0.75	5
58	198964	Lockheed EC-130	0	207
93	43292474	NA	3	3
131	295903	Stafford	0	277
92	34076476	Humanity Has Declined	0	145
88	26621757	Polypodium hesperium	2.5	4
30	194367	Appetite for Destruction	1	1167
61	1569760	President of Kyrgyzstan	0	77
129	3845771	Charleston Open	0	30
83	44562244	The Zero Years	0.5	58
102	2390326	Jeremy Davies	1	695
38	46918	Egyptian language	0.3333	755
68	37857	Reformation	0.5	2226
93	750623	Poohsticks	1.5	90
91	5979788	Euromoney Institutional Investor	0.3333	66
100	40085815	List of programs broadcast by SAB TV	0	636
104	1414989	List of mottos	2	480
21	5863246	Hermes França	1	117
100	7583568	Wheeler Dealers	0	2
57	56119	Takeover	0.5	369
48	33314642	Richard C. Kessler	1	19
63	21894998	Casally modulated preposition	0.5	8
114	31033	Great Molasses Flood	0.3333	700
97	1865560	NA	2	3
108	685028	Super Bowl XL	1.5	757
56	8697690	NA	1	6
53	14093967	LGBT movements in the United States	3	103
59	7460701	Yad Kennedy	0.25	22
114	22366	October 17	1.3333	139
13	54245	Technological singularity	0	1937
82	341861	Oromo language	1.5	428
9	16004966	NA	0	8
84	6262417	At the Zoo	1	70
107	344388	NA	1	2
82	1750889	Gefle IF	1	122
131	200149	Sleaford	0	105
38	4314987	Mulukhiyah	2	459
63	2201453	Genitive absolute	1	14
86	14653	Iran	0	8098
129	45340529	Secret in Their Eyes	0	868
21	12826483	List of KOTC events	0.5	16
57	34625854	List of animals featuring external asymmetry	1.3333	50
118	767863	Kogoro Akechi	0	65
75	1775481	Mercedes-Benz W113	1.3333	382
57	325499	Marginal cost	1	702
127	31373180	NA	2.5	1
28	31102849	NA	2.5	1
68	194436	Evangelical Lutheran Church of Finland	0.5	137
55	1980293	Garden city movement	2	503
74	35026825	2016 IAAF World Indoor Championships	0.5	86
77	1661446	WCW/nWo Revenge	1	106
100	40840855	The Tunnel (TV series)	0	1586
65	40840855	The Tunnel (TV series)	0.5	1586
67	677773	Lurleen Wallace	3	224
131	2963343	Poor law union	1	25
66	11270032	Serbian politician stubs	0	3
130	2121368	Nintendo optical discs	3	92
6	18429842	Naqada culture	1	59
42	15103891	NA	2	4
112	309144	List of American television programs	1.5	335
121	563098	Carcosa	0.5	476
118	31046125	List of Desert Island Discs episodes (1961–70)	0	9
83	41539484	Who Killed Pasolini?	0	13
19	1398686	New Brighton, Merseyside	0	119
120	907589	Bernard Lee	0	545
66	18651041	Verica Kalanović	0.5	4
46	38693856	NA	3	6
61	1554342	Tulip Revolution	0.5	81
16	32678897	Kavango – Southwest Bantu languages	2.5	7
24	47636124	List of Eurodance songs	1.5	137
73	391082	Psychic TV	0	212
130	31512491	Wii U	3	2262
49	43725810	Fiona Coghlan	0	39
106	11117726	Capital ẞ	0.5	151
